location,label
../geological_similarity\gneiss\E6C9N.jpg,1
../geological_similarity\gneiss\E6SX3.jpg,1
../geological_similarity\gneiss\E6XLB.jpg,1
../geological_similarity\gneiss\E79S0.jpg,1
../geological_similarity\gneiss\E7D6T.jpg,1
../geological_similarity\gneiss\E7GOI.jpg,1
../geological_similarity\gneiss\E7IDY.jpg,1
../geological_similarity\gneiss\E7XZN.jpg,1
../geological_similarity\gneiss\E85E1.jpg,1
../geological_similarity\gneiss\E8G3L.jpg,1
../geological_similarity\gneiss\E8KH8.jpg,1
../geological_similarity\gneiss\E8KL0.jpg,1
../geological_similarity\gneiss\E8S3P.jpg,1
../geological_similarity\gneiss\E97RH.jpg,1
../geological_similarity\gneiss\E99FG.jpg,1
../geological_similarity\gneiss\E99ZA.jpg,1
../geological_similarity\gneiss\EA1TZ.jpg,1
../geological_similarity\gneiss\EA4IO.jpg,1
../geological_similarity\gneiss\EA85C.jpg,1
../geological_similarity\gneiss\EA8YF.jpg,1
../geological_similarity\gneiss\EAGWR.jpg,1
../geological_similarity\gneiss\EAQP1.jpg,1
../geological_similarity\gneiss\EAR5O.jpg,1
../geological_similarity\gneiss\EAWUG.jpg,1
../geological_similarity\gneiss\EAXZL.jpg,1
../geological_similarity\gneiss\EBHAB.jpg,1
../geological_similarity\gneiss\EBKQR.jpg,1
../geological_similarity\gneiss\ECT3Q.jpg,1
../geological_similarity\gneiss\ED4G2.jpg,1
../geological_similarity\gneiss\ED7UO.jpg,1
../geological_similarity\gneiss\ED8KT.jpg,1
../geological_similarity\gneiss\EDYDN.jpg,1
../geological_similarity\gneiss\EE5RM.jpg,1
../geological_similarity\gneiss\EEKVJ.jpg,1
../geological_similarity\gneiss\EF8RI.jpg,1
../geological_similarity\gneiss\EFLBP.jpg,1
../geological_similarity\gneiss\EGDV5.jpg,1
../geological_similarity\gneiss\EGQ5W.jpg,1
../geological_similarity\gneiss\EGUZC.jpg,1
../geological_similarity\gneiss\EGV6R.jpg,1
../geological_similarity\gneiss\EH55M.jpg,1
../geological_similarity\gneiss\EHDYD.jpg,1
../geological_similarity\gneiss\EHIJC.jpg,1
../geological_similarity\gneiss\EHMST.jpg,1
../geological_similarity\gneiss\EHOTI.jpg,1
../geological_similarity\gneiss\EHUHC.jpg,1
../geological_similarity\gneiss\EI299.jpg,1
../geological_similarity\gneiss\EI8TJ.jpg,1
../geological_similarity\gneiss\EICHX.jpg,1
../geological_similarity\gneiss\EICK7.jpg,1
../geological_similarity\gneiss\EIRXK.jpg,1
../geological_similarity\gneiss\EJ66A.jpg,1
../geological_similarity\gneiss\EJFF1.jpg,1
../geological_similarity\gneiss\EJX3L.jpg,1
../geological_similarity\gneiss\EJYLK.jpg,1
../geological_similarity\gneiss\EK8U0.jpg,1
../geological_similarity\gneiss\EKTRF.jpg,1
../geological_similarity\gneiss\EKVXA.jpg,1
../geological_similarity\gneiss\EL1PQ.jpg,1
../geological_similarity\gneiss\EL2BS.jpg,1
../geological_similarity\gneiss\EL69F.jpg,1
../geological_similarity\gneiss\ELBDL.jpg,1
../geological_similarity\gneiss\ELJ8U.jpg,1
../geological_similarity\gneiss\ELSQS.jpg,1
../geological_similarity\gneiss\ELWE6.jpg,1
../geological_similarity\gneiss\EM4V5.jpg,1
../geological_similarity\gneiss\EMKGE.jpg,1
../geological_similarity\gneiss\ENEHN.jpg,1
../geological_similarity\gneiss\ENNRB.jpg,1
../geological_similarity\gneiss\ENXDG.jpg,1
../geological_similarity\gneiss\EO6R7.jpg,1
../geological_similarity\gneiss\EP44E.jpg,1
../geological_similarity\gneiss\EPA9N.jpg,1
../geological_similarity\gneiss\EPIUX.jpg,1
../geological_similarity\gneiss\EQ06G.jpg,1
../geological_similarity\gneiss\EQ7MP.jpg,1
../geological_similarity\gneiss\EQGGO.jpg,1
../geological_similarity\gneiss\EQI35.jpg,1
../geological_similarity\gneiss\ER2NK.jpg,1
../geological_similarity\gneiss\ER6OH.jpg,1
../geological_similarity\gneiss\ERI9T.jpg,1
../geological_similarity\gneiss\ERNQ1.jpg,1
../geological_similarity\gneiss\ERYS8.jpg,1
../geological_similarity\gneiss\ES1X0.jpg,1
../geological_similarity\gneiss\ESEIV.jpg,1
../geological_similarity\gneiss\ESERK.jpg,1
../geological_similarity\gneiss\ESEXP.jpg,1
../geological_similarity\gneiss\ESMAD.jpg,1
../geological_similarity\gneiss\ESROV.jpg,1
../geological_similarity\gneiss\ESUAG.jpg,1
../geological_similarity\gneiss\ESYBG.jpg,1
../geological_similarity\gneiss\ET4H1.jpg,1
../geological_similarity\gneiss\ETRHS.jpg,1
../geological_similarity\gneiss\EU6S9.jpg,1
../geological_similarity\gneiss\EU7MN.jpg,1
../geological_similarity\gneiss\EU8SP.jpg,1
../geological_similarity\gneiss\EUEG7.jpg,1
../geological_similarity\gneiss\EUGH8.jpg,1
../geological_similarity\gneiss\EUK4W.jpg,1
../geological_similarity\gneiss\EUM93.jpg,1
../geological_similarity\gneiss\EUY30.jpg,1
../geological_similarity\gneiss\EUZ8E.jpg,1
../geological_similarity\gneiss\EVLMI.jpg,1
../geological_similarity\gneiss\EVTK8.jpg,1
../geological_similarity\gneiss\EW3WQ.jpg,1
../geological_similarity\gneiss\EW4Y3.jpg,1
../geological_similarity\gneiss\EWCWE.jpg,1
../geological_similarity\gneiss\EWPK9.jpg,1
../geological_similarity\gneiss\EWS9G.jpg,1
../geological_similarity\gneiss\EWWWN.jpg,1
../geological_similarity\gneiss\EWXAA.jpg,1
../geological_similarity\gneiss\EXVZX.jpg,1
../geological_similarity\gneiss\EY2GD.jpg,1
../geological_similarity\gneiss\EYH98.jpg,1
../geological_similarity\gneiss\EYZ5R.jpg,1
../geological_similarity\gneiss\EZ39J.jpg,1
../geological_similarity\gneiss\EZ3VR.jpg,1
../geological_similarity\gneiss\EZBRS.jpg,1
../geological_similarity\gneiss\EZCPW.jpg,1
../geological_similarity\gneiss\EZE57.jpg,1
../geological_similarity\gneiss\EZSEE.jpg,1
../geological_similarity\gneiss\EZWA7.jpg,1
../geological_similarity\gneiss\F0746.jpg,1
../geological_similarity\gneiss\F0Z7C.jpg,1
../geological_similarity\gneiss\F15YB.jpg,1
../geological_similarity\gneiss\F19WR.jpg,1
../geological_similarity\gneiss\F1MPY.jpg,1
../geological_similarity\gneiss\F1SJI.jpg,1
../geological_similarity\gneiss\F1UGI.jpg,1
../geological_similarity\gneiss\F1YQN.jpg,1
../geological_similarity\gneiss\F1ZIR.jpg,1
../geological_similarity\gneiss\F223H.jpg,1
../geological_similarity\gneiss\F2SG9.jpg,1
../geological_similarity\gneiss\F2SH1.jpg,1
../geological_similarity\gneiss\F2TD9.jpg,1
../geological_similarity\gneiss\F3QGP.jpg,1
../geological_similarity\gneiss\F3WH1.jpg,1
../geological_similarity\gneiss\F425L.jpg,1
../geological_similarity\gneiss\F4GHR.jpg,1
../geological_similarity\gneiss\F4VW4.jpg,1
../geological_similarity\gneiss\F4WM0.jpg,1
../geological_similarity\gneiss\F5J2G.jpg,1
../geological_similarity\gneiss\F63BE.jpg,1
../geological_similarity\gneiss\F68NG.jpg,1
../geological_similarity\gneiss\F6J11.jpg,1
../geological_similarity\gneiss\F73O6.jpg,1
../geological_similarity\gneiss\F77AH.jpg,1
../geological_similarity\gneiss\F7BC8.jpg,1
../geological_similarity\gneiss\F7MRQ.jpg,1
../geological_similarity\gneiss\F7SNS.jpg,1
../geological_similarity\gneiss\F82NL.jpg,1
../geological_similarity\gneiss\F8H53.jpg,1
../geological_similarity\gneiss\F8KJJ.jpg,1
../geological_similarity\gneiss\F91YF.jpg,1
../geological_similarity\gneiss\F99GO.jpg,1
../geological_similarity\gneiss\F9BH8.jpg,1
../geological_similarity\gneiss\F9HYX.jpg,1
../geological_similarity\gneiss\FAGCO.jpg,1
../geological_similarity\gneiss\FB0J6.jpg,1
../geological_similarity\gneiss\FB8QO.jpg,1
../geological_similarity\gneiss\FBJMT.jpg,1
../geological_similarity\gneiss\FC6VE.jpg,1
../geological_similarity\gneiss\FCKD9.jpg,1
../geological_similarity\gneiss\FCN6Y.jpg,1
../geological_similarity\gneiss\FDANV.jpg,1
../geological_similarity\gneiss\FDGO3.jpg,1
../geological_similarity\gneiss\FDHVA.jpg,1
../geological_similarity\gneiss\FEYZ4.jpg,1
../geological_similarity\gneiss\FF4GS.jpg,1
../geological_similarity\gneiss\FFC86.jpg,1
../geological_similarity\gneiss\FFJ1W.jpg,1
../geological_similarity\gneiss\FFO8I.jpg,1
../geological_similarity\gneiss\FFYUD.jpg,1
../geological_similarity\gneiss\FG1HI.jpg,1
../geological_similarity\gneiss\FG4CE.jpg,1
../geological_similarity\gneiss\FGHPN.jpg,1
../geological_similarity\gneiss\FGX0B.jpg,1
../geological_similarity\gneiss\FHATY.jpg,1
../geological_similarity\gneiss\FHIHG.jpg,1
../geological_similarity\gneiss\FHIX4.jpg,1
../geological_similarity\gneiss\FHRQV.jpg,1
../geological_similarity\gneiss\FIA19.jpg,1
../geological_similarity\gneiss\FIOD0.jpg,1
../geological_similarity\gneiss\FJ3V3.jpg,1
../geological_similarity\gneiss\FJA4P.jpg,1
../geological_similarity\gneiss\FKI8S.jpg,1
../geological_similarity\gneiss\FKKDT.jpg,1
../geological_similarity\gneiss\FKZYZ.jpg,1
../geological_similarity\gneiss\FL414.jpg,1
../geological_similarity\gneiss\FLBN9.jpg,1
../geological_similarity\gneiss\FLGV8.jpg,1
../geological_similarity\gneiss\FMA99.jpg,1
../geological_similarity\gneiss\FMAC4.jpg,1
../geological_similarity\gneiss\FMC9Y.jpg,1
../geological_similarity\gneiss\FMOJP.jpg,1
../geological_similarity\gneiss\FNHFE.jpg,1
../geological_similarity\gneiss\FO03Q.jpg,1
../geological_similarity\gneiss\FO6ZW.jpg,1
../geological_similarity\gneiss\FOAZV.jpg,1
../geological_similarity\gneiss\FOJW6.jpg,1
../geological_similarity\gneiss\FP2J1.jpg,1
../geological_similarity\gneiss\FP6YX.jpg,1
../geological_similarity\gneiss\FP79Z.jpg,1
../geological_similarity\gneiss\FPJSK.jpg,1
../geological_similarity\gneiss\FPKN2.jpg,1
../geological_similarity\gneiss\FQ19M.jpg,1
../geological_similarity\gneiss\FRCOV.jpg,1
../geological_similarity\gneiss\FS9IT.jpg,1
../geological_similarity\gneiss\FSFKH.jpg,1
../geological_similarity\gneiss\FSTZH.jpg,1
../geological_similarity\gneiss\FTZZI.jpg,1
../geological_similarity\gneiss\FU0NE.jpg,1
../geological_similarity\gneiss\FU7KW.jpg,1
../geological_similarity\gneiss\FUHU8.jpg,1
../geological_similarity\gneiss\FVDGO.jpg,1
../geological_similarity\gneiss\FVLJP.jpg,1
../geological_similarity\gneiss\FW7W7.jpg,1
../geological_similarity\gneiss\FWD6L.jpg,1
../geological_similarity\gneiss\FWJ4U.jpg,1
../geological_similarity\gneiss\FWJBC.jpg,1
../geological_similarity\gneiss\FX4LP.jpg,1
../geological_similarity\gneiss\FX79C.jpg,1
../geological_similarity\gneiss\FXRAF.jpg,1
../geological_similarity\gneiss\FY28J.jpg,1
../geological_similarity\gneiss\FY5P0.jpg,1
../geological_similarity\gneiss\FY84H.jpg,1
../geological_similarity\gneiss\FYLUO.jpg,1
../geological_similarity\gneiss\FYW4U.jpg,1
../geological_similarity\gneiss\FZBCP.jpg,1
../geological_similarity\gneiss\FZDX6.jpg,1
../geological_similarity\gneiss\FZEQW.jpg,1
../geological_similarity\gneiss\FZERB.jpg,1
../geological_similarity\gneiss\FZI7M.jpg,1
../geological_similarity\gneiss\FZNR1.jpg,1
../geological_similarity\gneiss\FZQ7X.jpg,1
../geological_similarity\gneiss\FZUAI.jpg,1
../geological_similarity\gneiss\FZVJD.jpg,1
../geological_similarity\gneiss\G0FA3.jpg,1
../geological_similarity\gneiss\G0M8A.jpg,1
../geological_similarity\gneiss\G0OI6.jpg,1
../geological_similarity\gneiss\G0PJD.jpg,1
../geological_similarity\gneiss\G1DJA.jpg,1
../geological_similarity\gneiss\G1M23.jpg,1
../geological_similarity\gneiss\G2QZT.jpg,1
../geological_similarity\gneiss\G2YCB.jpg,1
../geological_similarity\gneiss\G2Z0L.jpg,1
../geological_similarity\gneiss\G3821.jpg,1
../geological_similarity\gneiss\G3AXI.jpg,1
../geological_similarity\gneiss\G3I87.jpg,1
../geological_similarity\gneiss\G3IAY.jpg,1
../geological_similarity\gneiss\G3LVD.jpg,1
../geological_similarity\gneiss\G3Q2M.jpg,1
../geological_similarity\gneiss\G54B9.jpg,1
../geological_similarity\gneiss\G5GTU.jpg,1
../geological_similarity\gneiss\G5H9G.jpg,1
../geological_similarity\gneiss\G5IE4.jpg,1
../geological_similarity\gneiss\G5K5N.jpg,1
../geological_similarity\gneiss\G5MGQ.jpg,1
../geological_similarity\gneiss\G5SRI.jpg,1
../geological_similarity\gneiss\G606P.jpg,1
../geological_similarity\gneiss\G62VT.jpg,1
../geological_similarity\gneiss\G6J0O.jpg,1
../geological_similarity\gneiss\G6KVQ.jpg,1
../geological_similarity\gneiss\G6L4A.jpg,1
../geological_similarity\gneiss\G6TSK.jpg,1
../geological_similarity\gneiss\G6ZGU.jpg,1
../geological_similarity\gneiss\G74JY.jpg,1
../geological_similarity\gneiss\G7BHO.jpg,1
../geological_similarity\gneiss\G7VMH.jpg,1
../geological_similarity\gneiss\G87IN.jpg,1
../geological_similarity\gneiss\G8D6Y.jpg,1
../geological_similarity\gneiss\G8DGP.jpg,1
../geological_similarity\gneiss\G8KSN.jpg,1
../geological_similarity\gneiss\G95YE.jpg,1
../geological_similarity\gneiss\G9ELE.jpg,1
../geological_similarity\gneiss\G9KZP.jpg,1
../geological_similarity\gneiss\G9MR2.jpg,1
../geological_similarity\gneiss\G9OPJ.jpg,1
../geological_similarity\gneiss\G9YEP.jpg,1
../geological_similarity\gneiss\G9YV8.jpg,1
../geological_similarity\gneiss\GA2D8.jpg,1
../geological_similarity\gneiss\GA67P.jpg,1
../geological_similarity\gneiss\GA8R3.jpg,1
../geological_similarity\gneiss\GAQ4X.jpg,1
../geological_similarity\gneiss\GAR1W.jpg,1
../geological_similarity\gneiss\GAYFS.jpg,1
../geological_similarity\gneiss\GAZJZ.jpg,1
../geological_similarity\gneiss\GBTBZ.jpg,1
../geological_similarity\gneiss\GBXSD.jpg,1
../geological_similarity\gneiss\GC1IL.jpg,1
../geological_similarity\gneiss\GCB9I.jpg,1
../geological_similarity\gneiss\GCQNE.jpg,1
../geological_similarity\gneiss\GCULR.jpg,1
../geological_similarity\gneiss\GCZ1U.jpg,1
../geological_similarity\gneiss\GD6RF.jpg,1
../geological_similarity\gneiss\GE8HH.jpg,1
../geological_similarity\gneiss\GEJHV.jpg,1
../geological_similarity\gneiss\GF5IU.jpg,1
../geological_similarity\gneiss\GF7LT.jpg,1
../geological_similarity\gneiss\GFD6M.jpg,1
../geological_similarity\gneiss\GFG0E.jpg,1
../geological_similarity\gneiss\GFG36.jpg,1
../geological_similarity\gneiss\GFW6C.jpg,1
../geological_similarity\gneiss\GG7DB.jpg,1
../geological_similarity\gneiss\GG9W2.jpg,1
../geological_similarity\gneiss\GGD7M.jpg,1
../geological_similarity\gneiss\GGI3Y.jpg,1
../geological_similarity\gneiss\GGPIW.jpg,1
../geological_similarity\gneiss\GH3I4.jpg,1
../geological_similarity\gneiss\GH6GE.jpg,1
../geological_similarity\gneiss\GHE3H.jpg,1
../geological_similarity\gneiss\GHLUO.jpg,1
../geological_similarity\gneiss\GHM2F.jpg,1
../geological_similarity\gneiss\GHR3X.jpg,1
../geological_similarity\gneiss\GHWWA.jpg,1
../geological_similarity\gneiss\GI0AZ.jpg,1
../geological_similarity\gneiss\GIC3D.jpg,1
../geological_similarity\gneiss\GIRTT.jpg,1
../geological_similarity\gneiss\GISP1.jpg,1
../geological_similarity\gneiss\GJ7PU.jpg,1
../geological_similarity\gneiss\GJ8SA.jpg,1
../geological_similarity\gneiss\GJB5U.jpg,1
../geological_similarity\gneiss\GJEDX.jpg,1
../geological_similarity\gneiss\GJFVY.jpg,1
../geological_similarity\gneiss\GJH3W.jpg,1
../geological_similarity\gneiss\GKDKM.jpg,1
../geological_similarity\gneiss\GKYWM.jpg,1
../geological_similarity\gneiss\GLGMZ.jpg,1
../geological_similarity\gneiss\GLQGQ.jpg,1
../geological_similarity\gneiss\GLSJL.jpg,1
../geological_similarity\gneiss\GMARU.jpg,1
../geological_similarity\gneiss\GMGAC.jpg,1
../geological_similarity\gneiss\GMUN2.jpg,1
../geological_similarity\gneiss\GNIML.jpg,1
../geological_similarity\gneiss\GNNPG.jpg,1
../geological_similarity\gneiss\GNXYS.jpg,1
../geological_similarity\gneiss\GOCXV.jpg,1
../geological_similarity\gneiss\GOLG9.jpg,1
../geological_similarity\gneiss\GPWVI.jpg,1
../geological_similarity\gneiss\GQDGY.jpg,1
../geological_similarity\gneiss\GQH0E.jpg,1
../geological_similarity\gneiss\GQXLI.jpg,1
../geological_similarity\gneiss\GR4DW.jpg,1
../geological_similarity\gneiss\GRWLZ.jpg,1
../geological_similarity\gneiss\GS5YB.jpg,1
../geological_similarity\gneiss\GSUOH.jpg,1
../geological_similarity\gneiss\GU3HG.jpg,1
../geological_similarity\gneiss\GU4T0.jpg,1
../geological_similarity\gneiss\GUB4R.jpg,1
../geological_similarity\gneiss\GUKIV.jpg,1
../geological_similarity\gneiss\GUO2P.jpg,1
../geological_similarity\gneiss\GUOKF.jpg,1
../geological_similarity\gneiss\GURY9.jpg,1
../geological_similarity\gneiss\GUW3L.jpg,1
../geological_similarity\gneiss\GV6EJ.jpg,1
../geological_similarity\gneiss\GVLKO.jpg,1
../geological_similarity\gneiss\GVO5W.jpg,1
../geological_similarity\gneiss\GWW0Z.jpg,1
../geological_similarity\gneiss\GX11M.jpg,1
../geological_similarity\gneiss\GXB2D.jpg,1
../geological_similarity\gneiss\GXPOM.jpg,1
../geological_similarity\gneiss\GY2JN.jpg,1
../geological_similarity\gneiss\GYCEL.jpg,1
../geological_similarity\gneiss\GYGI1.jpg,1
../geological_similarity\gneiss\GYK5O.jpg,1
../geological_similarity\gneiss\GYPLB.jpg,1
../geological_similarity\gneiss\GYQ01.jpg,1
../geological_similarity\gneiss\GYW9W.jpg,1
../geological_similarity\gneiss\GZEBL.jpg,1
../geological_similarity\gneiss\GZN7E.jpg,1
../geological_similarity\gneiss\H011Q.jpg,1
../geological_similarity\gneiss\H06KD.jpg,1
../geological_similarity\gneiss\H0NKU.jpg,1
../geological_similarity\gneiss\H14VS.jpg,1
../geological_similarity\gneiss\H17BK.jpg,1
../geological_similarity\gneiss\H19PI.jpg,1
../geological_similarity\gneiss\H1TUV.jpg,1
../geological_similarity\gneiss\H1U6T.jpg,1
../geological_similarity\gneiss\H1VL1.jpg,1
../geological_similarity\gneiss\H20JZ.jpg,1
../geological_similarity\gneiss\H26VJ.jpg,1
../geological_similarity\gneiss\H2SQH.jpg,1
../geological_similarity\gneiss\H357X.jpg,1
../geological_similarity\gneiss\H3A2C.jpg,1
../geological_similarity\gneiss\H3JTF.jpg,1
../geological_similarity\gneiss\H3KS0.jpg,1
../geological_similarity\gneiss\H3OIN.jpg,1
../geological_similarity\gneiss\H3R7Y.jpg,1
../geological_similarity\gneiss\H3SUP.jpg,1
../geological_similarity\gneiss\H3W9N.jpg,1
../geological_similarity\gneiss\H3YOL.jpg,1
../geological_similarity\gneiss\H428W.jpg,1
../geological_similarity\gneiss\H4AOB.jpg,1
../geological_similarity\gneiss\H4TOK.jpg,1
../geological_similarity\gneiss\H4Z5D.jpg,1
../geological_similarity\gneiss\H5K2Y.jpg,1
../geological_similarity\gneiss\H6CI9.jpg,1
../geological_similarity\gneiss\H6K5P.jpg,1
../geological_similarity\gneiss\H6U1Y.jpg,1
../geological_similarity\gneiss\H71LH.jpg,1
../geological_similarity\gneiss\H7Y4R.jpg,1
../geological_similarity\gneiss\H8922.jpg,1
../geological_similarity\gneiss\H8M4E.jpg,1
../geological_similarity\gneiss\H9GW5.jpg,1
../geological_similarity\gneiss\H9ZTV.jpg,1
../geological_similarity\gneiss\HAHF5.jpg,1
../geological_similarity\gneiss\HARMK.jpg,1
../geological_similarity\gneiss\HASAA.jpg,1
../geological_similarity\gneiss\HB2BN.jpg,1
../geological_similarity\gneiss\HBJSE.jpg,1
../geological_similarity\gneiss\HBLI1.jpg,1
../geological_similarity\gneiss\HC2BM.jpg,1
../geological_similarity\gneiss\HCAGW.jpg,1
../geological_similarity\gneiss\HCCP3.jpg,1
../geological_similarity\gneiss\HCFVN.jpg,1
../geological_similarity\gneiss\HD627.jpg,1
../geological_similarity\gneiss\HDD5T.jpg,1
../geological_similarity\gneiss\HDGZ7.jpg,1
../geological_similarity\gneiss\HDSE5.jpg,1
../geological_similarity\gneiss\HE60F.jpg,1
../geological_similarity\gneiss\HES6W.jpg,1
../geological_similarity\gneiss\HFBWI.jpg,1
../geological_similarity\gneiss\HFDRI.jpg,1
../geological_similarity\gneiss\HFET8.jpg,1
../geological_similarity\gneiss\HG3YJ.jpg,1
../geological_similarity\gneiss\HGHVO.jpg,1
../geological_similarity\gneiss\HGSEB.jpg,1
../geological_similarity\gneiss\HGUFF.jpg,1
../geological_similarity\gneiss\HGVUO.jpg,1
../geological_similarity\gneiss\HHH71.jpg,1
../geological_similarity\gneiss\HHHES.jpg,1
../geological_similarity\gneiss\HHJMY.jpg,1
../geological_similarity\gneiss\HHM73.jpg,1
../geological_similarity\gneiss\HHWYQ.jpg,1
../geological_similarity\gneiss\HHXZF.jpg,1
../geological_similarity\gneiss\HIFPX.jpg,1
../geological_similarity\gneiss\HIOXA.jpg,1
../geological_similarity\gneiss\HIZW6.jpg,1
../geological_similarity\gneiss\HJEGO.jpg,1
../geological_similarity\gneiss\HJIJN.jpg,1
../geological_similarity\gneiss\HJPME.jpg,1
../geological_similarity\gneiss\HK4C7.jpg,1
../geological_similarity\gneiss\HKCTQ.jpg,1
../geological_similarity\gneiss\HKEYR.jpg,1
../geological_similarity\gneiss\HL97E.jpg,1
../geological_similarity\gneiss\HLGNA.jpg,1
../geological_similarity\gneiss\HLLKP.jpg,1
../geological_similarity\gneiss\HLNGJ.jpg,1
../geological_similarity\gneiss\HLUFN.jpg,1
../geological_similarity\gneiss\HLUPU.jpg,1
../geological_similarity\gneiss\HM7W4.jpg,1
../geological_similarity\gneiss\HMB88.jpg,1
../geological_similarity\gneiss\HNN73.jpg,1
../geological_similarity\gneiss\HNQFC.jpg,1
../geological_similarity\gneiss\HONYH.jpg,1
../geological_similarity\gneiss\HP448.jpg,1
../geological_similarity\gneiss\HQ60D.jpg,1
../geological_similarity\gneiss\HQQKH.jpg,1
../geological_similarity\gneiss\HQR7V.jpg,1
../geological_similarity\gneiss\HQZHI.jpg,1
